"run","max_gradient","converged","K","Linf_mm","CV_old","L50_mm","L95_mm","R0_thousands"
40,4.66972e-05,TRUE,0.0974242,987.771,0.198075,396.621,441.4909,9979.31769765556
41,0.000723883,TRUE,0.0948733,1003,0.196522,395.556,442.9013,10094.1366040336
42,3.87688e-05,TRUE,0.0919714,1020.69,0.185396,397.799,447.2022,9750.9500473627
43,2.04931e-05,TRUE,0.0996081,969.007,0.197829,396.142,440.517,10181.1169080029
44,0.000572847,TRUE,0.0920213,1024.24,0.201079,399.031,448.6581,9179.79360273885
45,2.95568e-05,TRUE,0.0936784,1012.77,0.189856,398.9,443.8237,9443.38712123575
46,9.11353e-06,TRUE,0.091368,1014.99,0.192631,401.659,451.6234,9560.83169838137
47,0.00439111,TRUE,0.0921615,1012.15,0.197683,398.879,447.3427,9726.31132486932
48,0.00227527,TRUE,0.0935322,1005.02,0.202009,394.809,443.9549,9892.37957676258
49,0.00114387,TRUE,0.0932476,1003.24,0.205431,398.858,447.3027,9710.76166979086
50,0.00106113,TRUE,0.0915916,1014.08,0.19095,394.935,443.553,10031.1446793251
51,0.000157313,TRUE,0.0933237,1003.77,0.187748,398.361,445.2868,9920.21625559027
52,0.000893995,TRUE,0.0964282,987.092,0.199102,396.153,444.7863,9768.90831198667
53,0.000313055,TRUE,0.0940359,1006.1,0.204242,395.459,440.0187,9688.93701797439
54,0.000780262,TRUE,0.0949199,1008.07,0.197274,393.214,442.3119,9658.85123149586
55,8.68282e-05,TRUE,0.0916156,1015.48,0.206229,398.833,447.6195,9678.47861454939
56,3.13177e-05,TRUE,0.0918216,1019.43,0.197553,397.363,443.9723,9488.44479612421
57,2.98988e-05,TRUE,0.0923376,1004.3,0.190987,398.745,443.5682,9970.83888161986
58,0.000900358,TRUE,0.0972472,991.522,0.206845,398.643,446.4786,9428.38406630242
59,5.85613e-05,TRUE,0.0912151,1025.71,0.20081,398.223,452.7674,9997.69654557404
60,0.00023498,TRUE,0.0929637,1009.22,0.20947,397.516,441.2457,9373.29530339296
61,4.19004e-05,TRUE,0.0883054,1042.8,0.195165,396.748,439.4061,9657.0162240931
62,1.80091e-05,TRUE,0.0938914,1004.61,0.201631,399.254,446.7764,9817.97334791667
63,3.37083e-05,TRUE,0.0875401,1050.15,0.199464,397.016,447.6224,9111.56714356415
64,2.75914e-05,TRUE,0.0953861,994.991,0.206539,397.378,444.7491,9677.31726679791
65,0.00187965,TRUE,0.096841,985.222,0.203666,399.214,448.7166,9886.84139503521
66,0.000316217,TRUE,0.0975964,988.204,0.204569,399.67,450.6853,10130.4396794727
67,0.00117537,TRUE,0.0960909,999.461,0.197125,397.881,442.3508,9531.71558634322
68,0.000158565,TRUE,0.0953265,999.642,0.195409,398.521,445.1722,9889.70899482164
69,0.000103329,TRUE,0.0951622,999.854,0.209208,396.349,444.2785,10239.9293586462
70,3.47436e-05,TRUE,0.0987768,984.434,0.201746,399.5,446.0283,9469.48687077661
71,3.39867e-05,TRUE,0.0889142,1038.45,0.206873,397.645,445.0552,9452.45712577775
72,1.01188e-05,TRUE,0.0966544,993.183,0.217136,395.373,443.1007,10030.9440584378
73,0.00119717,TRUE,0.0956325,990.373,0.209225,398.191,451.7527,9799.04293308167
74,0.00020932,TRUE,0.0995411,971.857,0.188459,395.354,446.6263,10111.5134588037
75,0.00188992,TRUE,0.0969081,993.696,0.204128,400.715,451.8479,9859.49273974549
76,8.13635e-05,TRUE,0.0906509,1032.34,0.200457,395.801,441.5599,9527.90366254426
77,0.000298753,TRUE,0.0920084,1028.84,0.190724,395.518,439.8354,9426.31004995801
78,2.09864e-05,TRUE,0.091218,1025.36,0.212845,395.134,439.1721,9293.12352749063
79,0.000354412,TRUE,0.0948916,1005.38,0.176415,399.46,449.6647,9501.16783468305
80,0.00123542,TRUE,0.0933131,1008.8,0.182329,393.808,442.1982,9963.56282531994
81,0.000232034,TRUE,0.0898734,1032.6,0.19382,396.268,439.9645,9696.9821739772
82,0.00230065,TRUE,0.090059,1042.68,0.189631,393.628,439.4263,9449.24383664508
83,0.000739678,TRUE,0.093355,1007.65,0.19577,397.764,448.0852,9756.50967323254
84,0.000333727,TRUE,0.093309,1016.89,0.189302,393.775,439.7051,9646.20642054209
85,0.00106923,TRUE,0.0937133,1007.37,0.203353,400.546,451.7842,9500.59778171473
86,0.000565017,TRUE,0.0945759,998.379,0.204734,398.11,450.5266,10214.8722392226
87,0.000263108,TRUE,0.0908307,1018.05,0.197241,397.221,444.0483,9963.16429077766
88,0.000917175,TRUE,0.0913486,1019.94,0.193089,397.256,447.2367,9654.50572625369
89,0.00112542,TRUE,0.0911308,1025.23,0.194415,394.764,437.77,9648.52178791599
90,0.00162275,TRUE,0.0920855,1012.54,0.197748,397.395,456.0799,9695.04297146912
91,6.76352e-05,TRUE,0.0952178,998.082,0.18635,397.69,447.9946,10037.8677982536
92,5.2558e-05,TRUE,0.0956411,998.305,0.189393,401.523,454.6571,10412.2679446639
93,5.67329e-05,TRUE,0.0927083,1014.38,0.208513,393.103,434.4877,9482.18448868747
94,0.00329444,TRUE,0.0922891,1026.4,0.198781,394.484,445.2758,9526.37931990892
95,0.00118205,TRUE,0.0948756,996.127,0.193796,394.76,437.0261,9764.12271947972
96,9.71635e-05,TRUE,0.0918736,1023.46,0.209146,396.765,445.1132,9462.10355088649
97,1.4252e-05,TRUE,0.0927664,1015.37,0.19375,396.617,445.6531,9856.53533555639
98,0.000134291,TRUE,0.0932898,1007.26,0.203278,395.727,441.4191,9612.69596421137
99,8.42887e-06,TRUE,0.0914966,1020.96,0.200519,398.386,446.6485,9720.76890715326
100,7.36683e-05,TRUE,0.0905162,1025.56,0.183132,396.889,446.6653,9485.69354608385
