"run","max_gradient","converged","K","Linf_mm","CV_old","L50_mm","L95_mm","R0_thousands"
38,2.48648e-05,TRUE,0.108708,914.754,0.0708988,396.682,443.3793,10933.8635504911
39,0.00164527,TRUE,0.0994955,970.889,0.0586027,396.67,441.884,9883.87578748008
40,2.25777e-05,TRUE,0.106755,927.001,0.0656,396.168,444.7293,10738.1704028618
41,7.45423e-05,TRUE,0.103076,948.97,0.0538455,398.083,446.186,10189.5707428927
42,3.61402e-05,TRUE,0.0997381,972.705,0.0670985,395.908,445.9582,9538.77166630469
43,0.00233915,TRUE,0.106157,931.494,0.0730023,397.974,449.9789,9927.26211011411
44,0.000284285,TRUE,0.106678,930.568,0.0803558,396.403,443.4924,10277.0650780232
45,0.00023954,TRUE,0.102542,953.368,0.07647,396.194,441.5644,9390.83976456891
46,0.000865293,TRUE,0.102285,956.627,0.0660857,397.957,448.6297,10816.9540318468
47,2.3519e-06,TRUE,0.10553,936.867,0.0699618,396.41,445.0022,9154.67539592545
48,0.000502895,TRUE,0.102911,952.239,0.0785546,399.119,448.7966,11078.3717995052
49,0.000974592,TRUE,0.103711,947.62,0.0705136,395.618,442.0082,10822.3638612074
50,0.00453957,TRUE,0.100994,963.223,0.0715537,394.147,436.545,10936.9254609326
51,1.10955e-05,TRUE,0.102905,952.237,0.0850227,394.335,440.4071,8790.79121753757
52,1.60609e-05,TRUE,0.105248,933.635,0.0600691,398.577,447.5717,9195.13666594734
53,0.000847243,TRUE,0.10537,942.959,0.0733548,392.72,438.1992,10731.192860047
54,0.00562985,TRUE,0.102651,952.745,0.0728928,397.891,446.4357,10664.0121371474
55,1.40185e-05,TRUE,0.106741,927.014,0.0649947,397.431,446.0972,10793.3987566361
56,4.82878e-05,TRUE,0.102072,959.811,0.064196,393.859,441.709,10257.76234593
57,5.43162e-05,TRUE,0.101222,961.409,0.0591865,399.241,448.4879,10767.8486903707
58,0.000625978,TRUE,0.107545,922.784,0.072648,399.932,456.6343,10177.655916656
59,0.00639471,TRUE,0.106281,930.757,0.0721193,396.757,445.1542,10919.4403719964
60,0.00183611,TRUE,0.100848,964.621,0.0582836,396.447,442.2853,10832.108373055
61,8.94454e-05,TRUE,0.103812,944.49,0.0610295,398.099,447.4128,10502.1996008314
62,4.53324e-05,TRUE,0.102923,949.505,0.0665618,398.058,445.3464,9936.89622615181
63,6.13185e-05,TRUE,0.10252,954.185,0.0613828,396.318,443.9847,9832.5147064226
64,0.000251232,TRUE,0.109174,915.344,0.074299,398.511,446.4688,8644.51245202367
65,0.000294754,TRUE,0.097831,978.935,0.0518237,396.466,443.7117,10430.0881547866
66,0.00118828,TRUE,0.102272,952.696,0.0565213,396.188,442.263,9808.65070219401
67,5.86338e-05,TRUE,0.10694,928.26,0.0668136,395.691,443.5779,11339.9821136391
68,0.00116652,TRUE,0.09878,971.078,0.0588307,396.249,444.9409,9023.07081283149
69,9.85925e-05,TRUE,0.10172,954.53,0.0647233,400.218,452.8925,10429.0451981198
70,0.00336478,TRUE,0.100894,959.737,0.0561567,396.283,443.7983,11215.7015543494
71,0.00159184,TRUE,0.105608,934.662,0.0685185,395.911,443.1363,9889.51120261968
72,0.000741935,TRUE,0.104133,940.925,0.0692585,395.467,443.9124,9221.93348410582
73,0.000218598,TRUE,0.11019,911.858,0.0719496,398.566,447.8395,9923.29199934517
74,5.49596e-05,TRUE,0.102641,950.457,0.0663991,393.708,438.6793,11005.7154147169
75,0.00569317,TRUE,0.0984906,978.73,0.0661025,394.256,436.7317,8880.11689721183
76,4.8247e-05,TRUE,0.107268,924.368,0.0675502,395.864,442.7263,10887.9287455539
77,0.00154806,TRUE,0.0968875,992.905,0.0592263,393.41,434.8446,11334.6535743506
78,4.14495e-05,TRUE,0.110703,907.876,0.0650048,397.238,449.3614,12804.8591632709
79,0.00131446,TRUE,0.103885,947.349,0.075971,395.798,443.2691,11025.4332875406
80,0.00111332,TRUE,0.105734,935.649,0.0664361,397.094,442.8155,9702.89913759375
81,0.000644357,TRUE,0.108463,917.44,0.0756094,398.456,446.0828,12786.0498485344
82,0.000704693,TRUE,0.105676,935.774,0.0668889,396.6,446.4874,10747.6241518558
83,7.245e-05,TRUE,0.101369,962.064,0.0606758,397.216,444.5353,11001.0939848109
84,0.00528598,TRUE,0.102844,951.284,0.0740827,397.433,447.2104,10856.6166218678
85,0.00256758,TRUE,0.0982852,977.346,0.0604087,398.139,443.3272,12129.7937682441
86,0.000401983,TRUE,0.104998,940.968,0.0715379,396.019,448.0478,9590.70807619399
87,2.93728e-05,TRUE,0.106583,930.097,0.0731855,397.317,447.0271,8923.55777720757
88,0.00227167,TRUE,0.106689,929.88,0.0642467,396.144,443.1845,11069.2912581604
89,9.3663e-05,TRUE,0.0958811,992.021,0.0711797,398.144,447.9803,9865.01560193684
90,0.00372794,TRUE,0.104084,943.089,0.0808195,396.161,442.0962,9188.70232256411
91,9.90396e-05,TRUE,0.103922,942.21,0.0689831,396.245,440.4643,11642.4129743081
92,0.0002215,TRUE,0.10204,958.003,0.0658791,393.637,438.0695,9692.13489481098
93,3.57441e-06,TRUE,0.10094,964.062,0.065454,393.223,437.2429,11094.3361464677
94,0.000379098,TRUE,0.101861,955.621,0.0698909,394.822,439.0523,11556.1148488814
95,0.00011213,TRUE,0.101554,956.827,0.0690746,398.431,445.3887,7878.24151536594
96,0.000236137,TRUE,0.105062,939.734,0.0693048,393.574,438.5536,11852.4514667636
97,0.000936657,TRUE,0.1044,942.701,0.0749711,396.653,444.3067,10162.0960094679
98,0.0117663,TRUE,0.109904,908.843,0.075574,397.43,447.6304,10886.4045422263
99,0.00308466,TRUE,0.105142,937.237,0.0831013,397.329,445.2047,10623.1408536277
100,6.18148e-05,TRUE,0.101899,956.641,0.0776333,396.565,445.5203,9919.72025717756
