"run","max_gradient","converged","K","Linf_mm","CV_old","L50_mm","L95_mm","R0_thousands"
24,0.000399166,TRUE,0.0840503,1065.7,0.17915,395,405,10131.5540891289
25,0.000704656,TRUE,0.0880818,1040.99,0.153223,395,405,9814.53765852562
26,0.00047572,TRUE,0.0918463,1009.85,0.183587,395,405,8694.01381000624
27,0.00298187,TRUE,0.0902856,1020,0.172384,395,405,8408.51363891082
28,3.26778e-05,TRUE,0.0867719,1053.77,0.191077,395,405,10237.6768219754
29,6.40445e-05,TRUE,0.0717355,1202.99,0.199651,395,405,8848.38291643833
30,0.00023243,TRUE,0.0854033,1070.33,0.199277,395,405,7686.41681443646
31,0.00376304,TRUE,0.0765322,1156.79,0.165939,395,405,10073.2633525319
32,0.000789421,TRUE,0.102247,942.246,0.176038,395,405,10544.1870865691
33,9.73913e-05,TRUE,0.0936937,1000.91,0.219141,395,405,11550.2227329258
34,0.000562833,TRUE,0.102598,943.763,0.203493,395,405,8591.4259296746
35,0.000281347,TRUE,0.0935523,1009.82,0.17351,395,405,10361.3726270961
36,0.00029476,TRUE,0.0878604,1051.42,0.198802,395,405,9051.2667565672
37,0.00130784,TRUE,0.0842888,1082.2,0.162667,395,405,10038.8716352244
38,0.0112991,TRUE,0.0930285,1012.51,0.198152,395,405,12026.2856016555
39,0.000380407,TRUE,0.0936899,998.787,0.181855,395,405,9817.08977007695
40,0.000165836,TRUE,0.0751216,1155.7,0.134538,395,405,9179.15103967662
41,0.000522254,TRUE,0.098496,975.398,0.178848,395,405,8052.83916873652
42,0.0061993,TRUE,0.0836033,1077.79,0.177601,395,405,9130.81284731421
43,0.00093069,TRUE,0.103377,932.146,0.193091,395,405,8820.11334654092
44,0.000861311,TRUE,0.078704,1124.85,0.150272,395,405,10153.4618978771
45,0.00217424,TRUE,0.0982231,967.494,0.165645,395,405,10839.0431413029
46,0.000546227,TRUE,0.0900268,1024.93,0.207917,395,405,9057.15199245342
47,1.49199e-05,TRUE,0.0971406,982.499,0.191716,395,405,10665.0785916829
48,0.00042458,TRUE,0.0838391,1078.26,0.192209,395,405,8635.26777048666
49,0.00170987,TRUE,0.0850241,1067.68,0.238045,395,405,10334.3647052092
50,0.000273868,TRUE,0.0891405,1029.27,0.167251,395,405,9574.89645604216
51,4.55426e-06,TRUE,0.0992316,963.128,0.196072,395,405,8789.03323509817
52,0.00802991,TRUE,0.0854515,1068.01,0.171259,395,405,9958.18395382027
53,0.000894328,TRUE,0.0820622,1097.23,0.167165,395,405,9314.98804853022
54,0.015413,TRUE,0.0841161,1074.33,0.176356,395,405,10206.8056768653
55,2.73267e-05,TRUE,0.0875745,1047.85,0.160439,395,405,11421.4677560554
56,0.000954392,TRUE,0.0957255,979.661,0.198803,395,405,10326.5135718418
57,0.000183297,TRUE,0.0827349,1093.92,0.170186,395,405,9835.46490334194
58,0.000696338,TRUE,0.0851025,1071.46,0.185026,395,405,9007.20417493796
59,0.00066827,TRUE,0.0899257,1019.98,0.172643,395,405,8329.92723642759
60,3.26985e-05,TRUE,0.0924551,1005.99,0.177664,395,405,9566.2829259017
61,0.000940654,TRUE,0.0870001,1053.72,0.162022,395,405,9755.82674145831
62,0.00631867,TRUE,0.0848443,1064.62,0.184602,395,405,10062.088233549
63,0.00310701,TRUE,0.0910822,1028.84,0.191735,395,405,9973.43163677264
64,0.00243418,TRUE,0.0849112,1066.01,0.208531,395,405,8443.05931507377
65,0.000939487,TRUE,0.0860317,1062.78,0.179669,395,405,10090.5033688778
66,0.00047834,TRUE,0.0926174,1016.89,0.205631,395,405,8724.58341675417
67,0.00111547,TRUE,0.0791342,1130.68,0.128015,395,405,9574.13049496452
68,0.000122896,TRUE,0.0884609,1046.6,0.154781,395,405,9495.84867020069
69,4.90102e-05,TRUE,0.100894,944.514,0.17723,395,405,9552.51739205145
70,0.000510679,TRUE,0.0814892,1091.11,0.150885,395,405,8330.1771379932
71,0.00312889,TRUE,0.0845722,1079.9,0.208323,395,405,8996.04216363827
72,0.00140019,TRUE,0.0898036,1034.13,0.178845,395,405,10248.1245797845
73,0.00183282,TRUE,0.0787402,1128.1,0.163947,395,405,9712.60688979847
74,0.000272447,TRUE,0.0762532,1145.37,0.125614,395,405,8352.11433864019
75,0.00303201,TRUE,0.0891804,1031.81,0.174071,395,405,9689.51837163592
76,0.000294815,TRUE,0.0854872,1071.62,0.198756,395,405,10218.856816338
77,9.34407e-05,TRUE,0.0893702,1039.5,0.208264,395,405,9693.49188868361
78,9.52238e-05,TRUE,0.0890933,1036.83,0.145461,395,405,8499.81774088759
79,2.11149e-05,TRUE,0.0929701,1003.35,0.139562,395,405,9167.68426910171
80,0.000181971,TRUE,0.0797815,1107.87,0.171889,395,405,9382.8609422489
81,0.00377943,TRUE,0.0798864,1120.46,0.153545,395,405,8785.25476323676
82,4.34113e-05,TRUE,0.0932684,1009.19,0.16734,395,405,9055.79352154242
83,1.06108e-05,TRUE,0.0870404,1048.56,0.150412,395,405,9991.79964436906
84,0.000403709,TRUE,0.0862669,1053.27,0.181846,395,405,9855.45117629932
85,4.7016e-05,TRUE,0.100404,960.13,0.182512,395,405,8903.85849024979
86,1.88822e-05,TRUE,0.105328,925.412,0.196676,395,405,9025.05610678465
87,0.000351019,TRUE,0.098515,963.62,0.167913,395,405,9591.28353594218
88,0.000710904,TRUE,0.0730366,1190.21,0.137304,395,405,11374.8493525547
89,0.00213915,TRUE,0.0868895,1054.04,0.166866,395,405,9128.43914456863
90,0.00503134,TRUE,0.0757226,1154.69,0.191074,395,405,8583.52545259601
91,0.00607049,TRUE,0.086726,1057.03,0.189097,395,405,10070.0404239552
92,0.000277699,TRUE,0.096021,983.461,0.17343,395,405,11223.2185923173
93,0.000804866,TRUE,0.0903298,1019.57,0.198495,395,405,9291.45091579526
94,4.24871e-05,TRUE,0.0895406,1026.75,0.178265,395,405,8659.04743891343
95,1.81743e-05,TRUE,0.0708898,1211.27,0.147212,395,405,9130.08241150424
96,0.00149026,TRUE,0.088846,1037.72,0.203195,395,405,8725.6304295837
97,0.0034155,TRUE,0.0887545,1043.99,0.216599,395,405,10287.347283347
98,0.000162845,TRUE,0.0822306,1092.03,0.183563,395,405,9264.45209596554
99,0.000332155,TRUE,0.087237,1044.35,0.16045,395,405,9227.37603025468
100,7.5341e-05,TRUE,0.0923373,1012.75,0.207369,395,405,9157.60536082153
