"run","max_gradient","converged","K","Linf_mm","CV_old","L50_mm","L95_mm","R0_thousands"
38,0.000339517,TRUE,0.087137,1011.02,0.165874,395,405,9833.5963425292
39,0.000226412,TRUE,0.0900321,991.281,0.181643,395,405,9649.29370053512
40,0.00021087,TRUE,0.0897884,997.912,0.17448,395,405,10000.3962880902
41,1.60438e-05,TRUE,0.0895411,1004.39,0.173155,395,405,10114.0416531795
42,0.00167213,TRUE,0.0826129,1035.55,0.161327,395,405,9879.33025017157
43,5.92878e-05,TRUE,0.0912945,973.842,0.179985,395,405,10229.8991434829
44,6.44822e-05,TRUE,0.0858968,1023.7,0.179821,395,405,9387.17805114126
45,0.000130809,TRUE,0.084592,1032.6,0.16585,395,405,9516.0963840283
46,0.000553977,TRUE,0.0843612,1027.41,0.168814,395,405,9588.88601476083
47,0.00065867,TRUE,0.0848852,1016.71,0.175833,395,405,9926.46796091169
48,4.61085e-05,TRUE,0.084585,1022.47,0.178136,395,405,9826.22391027998
49,0.000175707,TRUE,0.0863329,1012.3,0.177403,395,405,9786.8017817288
50,6.57772e-05,TRUE,0.0846834,1012.3,0.173638,395,405,10217.9371606096
51,5.00909e-05,TRUE,0.0871948,1002.8,0.166521,395,405,10113.7382364812
52,0.000199082,TRUE,0.0889127,995.063,0.176919,395,405,9833.30133906401
53,1.31698e-06,TRUE,0.0895051,994.186,0.185827,395,405,9960.97263572458
54,5.65618e-05,TRUE,0.0845764,1028.66,0.1756,395,405,9666.09808715066
55,3.16615e-05,TRUE,0.0840609,1027.52,0.173928,395,405,9733.12212629913
56,2.24243e-05,TRUE,0.0848213,1021.43,0.170587,395,405,9714.74389837655
57,0.000325698,TRUE,0.0835905,1019.98,0.17312,395,405,10028.3363519991
58,7.30919e-06,TRUE,0.0896984,995.597,0.185503,395,405,9618.17676279017
59,6.49009e-05,TRUE,0.0851044,1027.87,0.179998,395,405,10196.1961168888
60,0.000266924,TRUE,0.0844765,1019.61,0.178578,395,405,9458.03572100571
61,0.00033353,TRUE,0.0810304,1048.34,0.171182,395,405,9786.21459123779
62,0.000170455,TRUE,0.0857926,1017.17,0.180453,395,405,9886.05047936067
63,6.21847e-05,TRUE,0.0803953,1060.28,0.168263,395,405,9322.90915436455
64,0.00032507,TRUE,0.0872733,1007.39,0.181207,395,405,9688.35569919306
65,2.66524e-05,TRUE,0.0877962,999.879,0.176023,395,405,10019.0143346017
66,0.00187767,TRUE,0.0912707,990.61,0.178877,395,405,10399.8847152925
67,2.27408e-05,TRUE,0.0881797,1005.71,0.175228,395,405,9651.22375227396
68,0.000192988,TRUE,0.0873176,1012.4,0.171027,395,405,9922.29971976004
69,1.56172e-05,TRUE,0.0895526,999.259,0.188164,395,405,10363.4451088628
70,4.10681e-06,TRUE,0.0927921,980.174,0.181567,395,405,9723.97729024671
71,3.50835e-05,TRUE,0.0801108,1048.2,0.181969,395,405,9643.69873288628
72,3.53868e-06,TRUE,0.0886082,998.923,0.196078,395,405,10103.9326668619
73,2.96917e-05,TRUE,0.0877502,1000.15,0.183664,395,405,9903.6633199917
74,3.14219e-06,TRUE,0.0926467,974.69,0.172498,395,405,10213.2379904077
75,0.000366482,TRUE,0.0914631,988.394,0.187384,395,405,10108.5815450487
76,8.88468e-06,TRUE,0.084841,1031.54,0.178256,395,405,9646.1099589602
77,0.00236326,TRUE,0.0856246,1026.77,0.166903,395,405,9688.84012908866
78,0.000115148,TRUE,0.0816681,1045.31,0.186223,395,405,9235.49969504958
79,0.000305279,TRUE,0.0871106,1015.09,0.156735,395,405,9649.58318368837
80,5.16245e-05,TRUE,0.0853992,1016.11,0.16187,395,405,10060.3778239383
81,0.000358008,TRUE,0.0854358,1017.9,0.175382,395,405,10034.0541331325
82,0.00157153,TRUE,0.0821167,1049.4,0.163143,395,405,9647.65346003042
83,4.89243e-05,TRUE,0.0880885,1003.96,0.173401,395,405,9958.08437247864
84,6.46179e-06,TRUE,0.085445,1027.29,0.171056,395,405,9593.58572024188
85,0.000573349,TRUE,0.0865354,1017.12,0.178304,395,405,9647.36403476803
86,0.000181012,TRUE,0.0880556,1004.16,0.174642,395,405,10307.3241083315
87,0.00261698,TRUE,0.0857312,1016.24,0.17546,395,405,10052.7348414933
88,0.000142521,TRUE,0.0838777,1029.04,0.16972,395,405,9702.99616707027
89,1.13593e-05,TRUE,0.0853953,1019.59,0.176077,395,405,9877.45335573465
90,0.0036463,TRUE,0.0865143,1009.51,0.174245,395,405,9917.83568936831
91,0.000112371,TRUE,0.0873591,1006.68,0.169367,395,405,10135.3034577323
92,0.000171384,TRUE,0.0875478,1008.38,0.164351,395,405,10645.8987172834
93,7.88354e-05,TRUE,0.0836914,1031.32,0.183519,395,405,9411.52235455797
94,0.000213872,TRUE,0.0847987,1035.04,0.175465,395,405,9599.15161391275
95,0.000660953,TRUE,0.0844627,1019.64,0.172256,395,405,9675.18849117311
96,0.000214614,TRUE,0.0851077,1026.03,0.187379,395,405,9621.35128488923
97,5.66619e-05,TRUE,0.0852903,1020.44,0.169258,395,405,10091.3106414377
98,0.000632171,TRUE,0.0865937,1009.03,0.185746,395,405,9647.65346003042
99,0.000210425,TRUE,0.0870164,1011.65,0.17787,395,405,9934.21362633802
100,5.80088e-05,TRUE,0.0845106,1028.78,0.163658,395,405,9622.31346812607
