"run","max_gradient","converged","K","Linf_mm","CV_old","L50_mm","L95_mm","R0_thousands"
64,0.00126048,TRUE,0.0965124,1009.48,0.0899208,395,405,9846.48679514093
65,2.21074e-05,TRUE,0.0946288,1020.41,0.0923433,395,405,10025.1277977625
66,0.00034663,TRUE,0.0953685,1014.27,0.0849028,395,405,9683.02856865368
67,0.00220328,TRUE,0.0944118,1024.76,0.0813905,395,405,10095.1460681664
68,0.000164509,TRUE,0.0959137,1011.82,0.0883772,395,405,9887.83012861056
69,5.12841e-06,TRUE,0.0953261,1015.55,0.0811233,395,405,9846.09294354621
70,7.27666e-05,TRUE,0.0956988,1015.61,0.088944,395,405,9938.9831934832
71,1.0347e-05,TRUE,0.0946916,1019.55,0.0818274,395,405,9457.9411411214
72,0.00167958,TRUE,0.0956123,1012.44,0.082029,395,405,9824.06237879689
73,0.00113367,TRUE,0.0950913,1021.47,0.0851267,395,405,9771.83942412512
74,1.53037e-05,TRUE,0.0940635,1020.57,0.0793758,395,405,9529.90473241838
75,0.00156622,TRUE,0.092967,1029.85,0.0827171,395,405,9396.66389051543
76,0.000677263,TRUE,0.0976705,1004.73,0.0898919,395,405,9478.48715776326
77,1.01959e-05,TRUE,0.0961954,1012.2,0.085975,395,405,9591.859030219
78,0.000168287,TRUE,0.096387,1009.52,0.0807456,395,405,9779.46443224252
79,1.7511e-05,TRUE,0.0946434,1019.94,0.0826797,395,405,9706.29574666382
80,1.48258e-05,TRUE,0.0963201,1010.12,0.0886898,395,405,10010.8021103194
81,5.75836e-05,TRUE,0.0960935,1010.68,0.0845558,395,405,9641.9630233329
82,1.91202e-05,TRUE,0.0946526,1023.83,0.0870454,395,405,9902.97008782272
83,0.00112209,TRUE,0.0951682,1016.16,0.079772,395,405,10183.4588342029
84,8.54913e-06,TRUE,0.0957018,1013.39,0.0876523,395,405,9820.5263528634
85,0.00117979,TRUE,0.0946101,1022.72,0.0825053,395,405,9910.10279375194
86,2.98899e-05,TRUE,0.0940043,1024.81,0.0857833,395,405,9909.60730099968
87,0.000654783,TRUE,0.0959946,1012.72,0.0841265,395,405,9734.9715951971
88,4.7242e-05,TRUE,0.0978034,1000.35,0.0832854,395,405,9832.21973540599
89,8.86732e-05,TRUE,0.0931647,1030.24,0.0808488,395,405,9876.86072631238
90,0.00185367,TRUE,0.0964806,1010.43,0.0863694,395,405,10176.7399688418
91,0.000238285,TRUE,0.0946383,1024.33,0.0913266,395,405,9458.60322017379
92,0.00154848,TRUE,0.0961338,1008.86,0.085658,395,405,9785.23601870811
93,0.00088376,TRUE,0.0960722,1013.01,0.0792889,395,405,10093.5309740065
94,0.000116605,TRUE,0.0946779,1019.14,0.0855367,395,405,9867.18614412015
95,1.05813e-05,TRUE,0.0942983,1024.34,0.0869797,395,405,9640.90246573206
96,8.82791e-05,TRUE,0.0961024,1011.9,0.0870625,395,405,9950.02159000467
97,0.000811307,TRUE,0.0947937,1018.53,0.0881567,395,405,9691.65030018121
98,2.24585e-05,TRUE,0.0949573,1017.15,0.0877643,395,405,10045.5999329481
99,2.74537e-05,TRUE,0.0958971,1008.71,0.0878836,395,405,10208.1326478545
100,1.46828e-05,TRUE,0.0967845,1007.16,0.086662,395,405,9834.38306170496
