"run","max_gradient","converged","K","Linf_mm","CV_old","L50_mm","L95_mm","R0_thousands"
82,0.000123528,TRUE,0.0899269,1037.15,0.202417,395,405,9073.56028258274
83,0.000161493,TRUE,0.0902863,1028.95,0.187342,395,405,9135.56210469471
84,0.000631237,TRUE,0.0963106,995.774,0.203495,395,405,10066.8185265506
85,0.00197106,TRUE,0.0953142,1007.12,0.189644,395,405,9619.42720704645
86,0.000410428,TRUE,0.0920343,1017.69,0.191609,395,405,9705.22811285263
87,3.08141e-05,TRUE,0.0964865,986.621,0.190701,395,405,10212.7273412745
88,3.1938e-05,TRUE,0.0953103,1003.7,0.196419,395,405,9624.33436614125
89,0.000618095,TRUE,0.0933351,1013.37,0.188955,395,405,9425.36746608299
90,8.96881e-05,TRUE,0.0926845,1023.26,0.192823,395,405,9391.02758324239
91,0.000690918,TRUE,0.0899324,1031.74,0.184843,395,405,9305.86383183909
92,0.000364201,TRUE,0.0926631,1015.42,0.194757,395,405,9749.39002016063
93,0.000334809,TRUE,0.0966224,994.487,0.188629,395,405,9879.33025017157
94,0.00015579,TRUE,0.0959663,987.553,0.196298,395,405,10173.4839330453
95,2.92769e-05,TRUE,0.0903925,1034.5,0.197796,395,405,9481.04669481782
96,0.00138962,TRUE,0.0958557,999.328,0.198078,395,405,9598.6716683308
97,2.09367e-05,TRUE,0.0957538,1000.45,0.191672,395,405,9639.9384236884
98,7.09577e-05,TRUE,0.0934368,1007.46,0.195477,395,405,9960.2753920439
99,0.00154905,TRUE,0.0907644,1021.29,0.198253,395,405,9460.96816658481
100,6.87624e-05,TRUE,0.0938153,1003.79,0.204469,395,405,9988.80255406177
