"run","max_gradient","converged","K","Linf_mm","CV_old","L50_mm","L95_mm","R0_thousands"
60,0.000263443,TRUE,0.0886374,987.873,0.184932,395,405,9596.94406291965
61,0.000396512,TRUE,0.0863687,1019.97,0.179362,395,405,10088.7881291046
62,2.03429e-05,TRUE,0.0833419,1031.94,0.168655,395,405,10128.2112278819
63,0.000778633,TRUE,0.0824403,1040.44,0.165227,395,405,9410.67535566158
64,3.08714e-06,TRUE,0.0902924,987.856,0.178684,395,405,10163.2139015119
65,0.000958812,TRUE,0.0826484,1049.08,0.179993,395,405,9324.21445301493
66,0.000144735,TRUE,0.089805,997.164,0.167971,395,405,10215.6894616902
67,0.000187248,TRUE,0.0857327,1010.38,0.187256,395,405,9738.08728459129
68,6.67258e-05,TRUE,0.084807,1019.26,0.180483,395,405,9952.50940636625
69,9.68162e-05,TRUE,0.0847822,1020.28,0.170123,395,405,9819.54434932911
70,4.79498e-06,TRUE,0.0857236,1020.02,0.177969,395,405,10048.1116468825
71,6.9337e-05,TRUE,0.0848984,1020.06,0.169172,395,405,9850.03216851611
72,0.000302452,TRUE,0.0883024,991.795,0.184177,395,405,9974.1298014227
73,8.1262e-05,TRUE,0.090867,999.049,0.17321,395,405,10069.3355457965
74,0.000869826,TRUE,0.0887718,992.203,0.171482,395,405,10058.6677050724
75,0.000246235,TRUE,0.0817904,1049.66,0.162994,395,405,9429.798429987
76,3.58247e-05,TRUE,0.0881516,996.094,0.180503,395,405,9839.20309021573
77,0.000132505,TRUE,0.0877235,997.234,0.168021,395,405,9924.28437816321
78,1.78766e-05,TRUE,0.0878384,1001.36,0.167064,395,405,9911.39119085913
79,0.00173521,TRUE,0.0855274,1019.83,0.172959,395,405,9663.19869265544
80,8.52613e-05,TRUE,0.0916178,984.502,0.188001,395,405,10007.9994781154
81,0.000407827,TRUE,0.0820479,1044.65,0.166491,395,405,9591.18762358638
82,6.55464e-05,TRUE,0.0846066,1025.82,0.181907,395,405,9298.14316937681
83,8.17869e-06,TRUE,0.0812413,1044.41,0.163324,395,405,9180.89524406832
84,2.02927e-06,TRUE,0.0912445,986.94,0.185091,395,405,10273.366000469
85,0.000956218,TRUE,0.0849512,1027.39,0.162779,395,405,9658.46488517358
86,0.000907102,TRUE,0.0847572,1026.55,0.16708,395,405,9701.2497849393
87,0.00185115,TRUE,0.0880331,998.6,0.166584,395,405,10132.8712767758
88,0.000568058,TRUE,0.0861907,1022.75,0.177839,395,405,9486.54729692122
89,6.34457e-05,TRUE,0.0870141,1017.06,0.168741,395,405,9509.81783256473
90,0.000373016,TRUE,0.0845409,1036.81,0.163207,395,405,9390.93367343611
91,0.00199181,TRUE,0.0831237,1033.41,0.163303,395,405,9389.99462702185
92,0.000960641,TRUE,0.0843845,1025.03,0.170374,395,405,9812.18245212365
93,6.18813e-05,TRUE,0.0851321,1023.06,0.161894,395,405,9817.18794146552
94,9.11601e-05,TRUE,0.0875657,996.41,0.173457,395,405,10184.5790762868
95,6.6106e-06,TRUE,0.0838586,1037.91,0.176583,395,405,9564.08293383753
96,0.000205633,TRUE,0.0893165,997.629,0.174313,395,405,9714.45246043118
97,0.000120082,TRUE,0.0883065,1003.8,0.172846,395,405,9733.3167906883
98,0.000399055,TRUE,0.0842964,1025.24,0.16721,395,405,9962.96502948448
99,0.000620782,TRUE,0.0839791,1017.63,0.184121,395,405,9621.44749888314
100,0.000171808,TRUE,0.0847964,1021.88,0.179908,395,405,9889.51120261968
